ID_Encuestado,Pais,Ronda,Genero,Anio_Nacimiento,Nivel_Educativo,Situacion_Economica,Voluntariado_12m,Donacion_Politica_12m,Capacidad_Rol_Politico,Confianza_ONU,Preocupacion_Clima,Responsabilidad_Clima,Inmigracion_Economia,Inmigracion_Cultura,Inmigracion_Pais_Mejor_Peor
32033.0,IE,9,Hombre,1952.0,Secundaria baja,Cómodamente,,,Muy capaz,5,,,5,8,7
32049.0,IE,9,Hombre,1954.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,7,,,7,7,7
32114.0,IE,9,Mujer,1966.0,Grado/BA,Difícil,,,Poco capaz,,,,5,5,5
32121.0,IE,9,Hombre,1954.0,Primaria o menos,Difícil,,,Nada capaz,6,,,3,6,3
32123.0,IE,9,Hombre,1989.0,Secundaria baja,Cómodamente,,,Nada capaz,7,,,9,9,8
32134.0,IE,9,Mujer,1996.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,0,,,5,5,5
32138.0,IE,9,Mujer,1967.0,Secundaria baja,Muy difícil,,,Poco capaz,0,,,3,2,5
32154.0,IE,9,Mujer,1969.0,Máster/Doctorado,Difícil,,,Muy capaz,6,,,8,9,9
32163.0,IE,9,Mujer,1962.0,Máster/Doctorado,Cómodamente,,,Muy capaz,6,,,8,8,8
32196.0,IE,9,Mujer,1946.0,Secundaria baja,Saliendo adelante,,,Nada capaz,2,,,6,6,7
32222.0,IE,9,Hombre,,Primaria o menos,Difícil,,,Bastante capaz,5,,,7,2,5
32243.0,IE,9,Mujer,1988.0,Secundaria alta (alta),Difícil,,,Poco capaz,1,,,9,8,8
32272.0,IE,9,Mujer,1946.0,Otro,Difícil,,,Nada capaz,5,,,5,5,5
32294.0,IE,9,Mujer,1967.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,,,,3,7,3
32300.0,IE,9,Hombre,1976.0,Grado/BA,Saliendo adelante,,,Poco capaz,5,,,8,7,7
32301.0,IE,9,Mujer,1996.0,Grado/BA,Muy difícil,,,Bastante capaz,9,,,8,8,7
32353.0,IE,9,Mujer,1998.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,7,,,7,7,7
32362.0,IE,9,Mujer,1999.0,Secundaria alta (alta),Cómodamente,,,Muy capaz,6,,,8,3,8
32430.0,IE,9,Mujer,1992.0,Grado/BA,Saliendo adelante,,,Bastante capaz,6,,,5,5,7
32465.0,IE,9,Mujer,1953.0,Secundaria baja,Saliendo adelante,,,Muy capaz,8,,,5,5,5
32472.0,IE,9,Mujer,1984.0,Máster/Doctorado,Cómodamente,,,Bastante capaz,7,,,7,7,7
32519.0,IE,9,Mujer,1969.0,Vocacional avanzado,Saliendo adelante,,,Muy capaz,5,,,3,6,5
32531.0,IE,9,Hombre,1984.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,9,,,7,8,7
32538.0,IE,9,Hombre,1961.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,8,,,6,3,6
32552.0,IE,9,Mujer,1964.0,Vocacional avanzado,Cómodamente,,,Nada capaz,5,,,6,4,4
32560.0,IE,9,Mujer,1969.0,Vocacional avanzado,Muy difícil,,,Poco capaz,8,,,10,10,5
32573.0,IE,9,Mujer,1973.0,Vocacional avanzado,Cómodamente,,,Poco capaz,8,,,7,7,8
32591.0,IE,9,Mujer,1949.0,Secundaria baja,Cómodamente,,,Nada capaz,6,,,4,4,4
32603.0,IE,9,Mujer,1989.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,,,,4,3,4
32608.0,IE,9,Mujer,2000.0,Secundaria baja,,,,Nada capaz,,,,7,6,4
32630.0,IE,9,Mujer,1955.0,Secundaria alta (alta),Difícil,,,Nada capaz,,,,5,5,5
32632.0,IE,9,Hombre,1959.0,Grado/BA,Cómodamente,,,Nada capaz,6,,,7,5,6
32661.0,IE,9,Hombre,2003.0,Secundaria baja,,,,Nada capaz,4,,,4,4,4
32747.0,IE,9,Mujer,1971.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,7,,,8,7,6
32813.0,IE,9,Mujer,1960.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,7,,,10,10,10
32852.0,IE,9,Mujer,1946.0,Primaria o menos,Saliendo adelante,,,Nada capaz,1,,,5,4,4
32927.0,IE,9,Mujer,1993.0,Grado/BA,Cómodamente,,,Bastante capaz,8,,,8,2,6
32946.0,IE,9,Hombre,1952.0,Primaria o menos,Saliendo adelante,,,Bastante capaz,3,,,2,3,5
33018.0,IE,9,Mujer,1947.0,Secundaria alta (baja),Cómodamente,,,Muy capaz,,,,5,5,5
33043.0,IE,9,Hombre,1991.0,Grado/BA,Cómodamente,,,Bastante capaz,8,,,8,4,4
33049.0,IE,9,Mujer,1937.0,Secundaria baja,Saliendo adelante,,,Poco capaz,6,,,7,7,4
33090.0,IE,9,Mujer,1942.0,Vocacional avanzado,Cómodamente,,,Nada capaz,7,,,5,9,9
33114.0,IE,9,Hombre,1969.0,Secundaria alta (alta),Cómodamente,,,Poco capaz,4,,,7,3,8
33120.0,IE,9,Hombre,1978.0,Máster/Doctorado,Cómodamente,,,Bastante capaz,5,,,8,8,9
33141.0,IE,9,Mujer,1956.0,Secundaria baja,Muy difícil,,,Nada capaz,,,,6,6,6
33153.0,IE,9,Mujer,1952.0,Primaria o menos,Cómodamente,,,Poco capaz,,,,4,4,5
33199.0,IE,9,Hombre,1951.0,Secundaria alta (alta),Cómodamente,,,Muy capaz,8,,,8,8,8
33232.0,IE,9,Mujer,1976.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,2,,,3,4,5
33240.0,IE,9,Hombre,1942.0,Secundaria baja,Saliendo adelante,,,Nada capaz,9,,,2,4,4
33269.0,IE,9,Hombre,1983.0,Secundaria baja,Cómodamente,,,Nada capaz,8,,,3,9,10
33290.0,IE,9,Hombre,1963.0,Secundaria baja,Muy difícil,,,Bastante capaz,5,,,5,6,2
33329.0,IE,9,Mujer,1965.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,7,,,5,5,5
33354.0,IE,9,Hombre,1937.0,Primaria o menos,Cómodamente,,,Nada capaz,7,,,2,0,2
33392.0,IE,9,Mujer,1950.0,Grado/BA,Cómodamente,,,Muy capaz,6,,,8,10,9
33401.0,IE,9,Mujer,1951.0,Secundaria baja,Cómodamente,,,Nada capaz,,,,8,8,8
33422.0,IE,9,Mujer,1950.0,Secundaria baja,Saliendo adelante,,,Poco capaz,8,,,3,6,4
33486.0,IE,9,Hombre,1938.0,Primaria o menos,Cómodamente,,,Nada capaz,,,,7,6,8
33490.0,IE,9,Mujer,1933.0,Primaria o menos,Cómodamente,,,Bastante capaz,5,,,5,4,5
33510.0,IE,9,Mujer,1943.0,Secundaria baja,Saliendo adelante,,,Nada capaz,0,,,3,7,3
33545.0,IE,9,Mujer,1995.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,8,,,9,9,9
33552.0,IE,9,Hombre,1964.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,3,,,5,5,5
33606.0,IE,9,Hombre,1988.0,Máster/Doctorado,Saliendo adelante,,,Nada capaz,9,,,8,7,7
33618.0,IE,9,Hombre,1953.0,Máster/Doctorado,Saliendo adelante,,,Muy capaz,2,,,9,9,9
33621.0,IE,9,Hombre,1989.0,Grado/BA,Saliendo adelante,,,Bastante capaz,6,,,8,7,8
33644.0,IE,9,Mujer,1987.0,Vocacional avanzado,Cómodamente,,,Nada capaz,5,,,6,7,6
33665.0,IE,9,Mujer,1958.0,Grado/BA,Difícil,,,Poco capaz,7,,,7,5,5
33686.0,IE,9,Mujer,1978.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,5,,,5,6,6
33709.0,IE,9,Mujer,1938.0,Primaria o menos,Saliendo adelante,,,Poco capaz,2,,,1,1,
33729.0,IE,9,Hombre,1956.0,Vocacional avanzado,Saliendo adelante,,,Muy capaz,,,,5,5,5
33739.0,IE,9,Hombre,1943.0,Primaria o menos,Saliendo adelante,,,Muy capaz,7,,,7,7,6
33756.0,IE,9,Hombre,1952.0,Primaria o menos,Difícil,,,Nada capaz,1,,,9,7,8
33779.0,IE,9,Mujer,,Primaria o menos,Saliendo adelante,,,Poco capaz,1,,,10,8,6
33803.0,IE,9,Mujer,1963.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,6,,,5,7,7
33863.0,IE,9,Mujer,1939.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,,,,7,8,8
33967.0,IE,9,Mujer,1977.0,Secundaria alta (alta),Difícil,,,Bastante capaz,5,,,5,5,5
34008.0,IE,9,Mujer,1982.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,5,,,5,7,5
34070.0,IE,9,Mujer,1957.0,Máster/Doctorado,Cómodamente,,,Bastante capaz,3,,,7,8,8
34098.0,IE,9,Mujer,1991.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,,,,5,5,5
34119.0,IE,9,Hombre,1953.0,Vocacional avanzado,Cómodamente,,,Poco capaz,1,,,3,2,2
34124.0,IE,9,Hombre,1955.0,Primaria o menos,Difícil,,,Nada capaz,2,,,8,6,6
34159.0,IE,9,Mujer,1979.0,Secundaria alta (alta),Cómodamente,,,Completamente capaz,5,,,8,8,9
34174.0,IE,9,Mujer,1947.0,Secundaria baja,Saliendo adelante,,,Poco capaz,5,,,1,3,2
34184.0,IE,9,Hombre,1973.0,Grado/BA,Saliendo adelante,,,Nada capaz,3,,,10,10,10
34194.0,IE,9,Hombre,1991.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,6,,,8,7,6
34203.0,IE,9,Hombre,1980.0,Primaria o menos,Saliendo adelante,,,Muy capaz,,,,2,,2
34231.0,IE,9,Hombre,1990.0,Máster/Doctorado,Cómodamente,,,Nada capaz,3,,,5,5,5
34245.0,IE,9,Mujer,1957.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,7,,,6,5,5
34287.0,IE,9,Hombre,1955.0,Máster/Doctorado,Cómodamente,,,Bastante capaz,6,,,7,8,8
34334.0,IE,9,Mujer,1970.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,4,,,3,6,4
34405.0,IE,9,Hombre,1936.0,Primaria o menos,Saliendo adelante,,,Nada capaz,7,,,7,8,8
34434.0,IE,9,Mujer,1982.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,6,,,5,5,5
34450.0,IE,9,Hombre,1983.0,Grado/BA,Saliendo adelante,,,Muy capaz,3,,,7,4,5
34479.0,IE,9,Mujer,1959.0,Grado/BA,Cómodamente,,,Bastante capaz,7,,,6,8,7
34489.0,IE,9,Hombre,1969.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,7,,,2,2,2
34495.0,IE,9,Mujer,1970.0,Grado/BA,Saliendo adelante,,,Nada capaz,6,,,7,8,8
34511.0,IE,9,Hombre,1984.0,Grado/BA,Cómodamente,,,Bastante capaz,6,,,8,8,8
34522.0,IE,9,Hombre,1954.0,Secundaria baja,Saliendo adelante,,,Nada capaz,2,,,7,6,8
34528.0,IE,9,Hombre,1942.0,Primaria o menos,Saliendo adelante,,,Bastante capaz,7,,,5,5,8
34629.0,IE,9,Hombre,1970.0,Vocacional avanzado,Difícil,,,Bastante capaz,1,,,8,8,8
34692.0,IE,9,Mujer,1991.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,4,,,6,5,5
34726.0,IE,9,Hombre,1941.0,Primaria o menos,Saliendo adelante,,,Nada capaz,,,,7,7,7
34729.0,IE,9,Mujer,1974.0,Secundaria baja,Cómodamente,,,Bastante capaz,2,,,6,6,7
34780.0,IE,9,Mujer,2000.0,Máster/Doctorado,Saliendo adelante,,,Nada capaz,,,,,,7
34826.0,IE,9,Mujer,1957.0,Secundaria baja,Saliendo adelante,,,Nada capaz,3,,,3,3,4
34845.0,IE,9,Hombre,1956.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,7,,,8,9,8
34869.0,IE,9,Mujer,1990.0,Grado/BA,Difícil,,,Muy capaz,8,,,9,10,10
34894.0,IE,9,Hombre,1956.0,Secundaria baja,Difícil,,,Nada capaz,,,,5,4,6
35025.0,IE,9,Mujer,1948.0,Primaria o menos,Saliendo adelante,,,Bastante capaz,8,,,5,5,5
35057.0,IE,9,Mujer,1981.0,Secundaria baja,Muy difícil,,,Nada capaz,10,,,10,7,8
35067.0,IE,9,Hombre,2003.0,Secundaria baja,,,,Nada capaz,,,,9,7,
35072.0,IE,9,Hombre,1968.0,Vocacional avanzado,Cómodamente,,,Poco capaz,10,,,4,4,4
35113.0,IE,9,Mujer,1993.0,Grado/BA,Cómodamente,,,Poco capaz,6,,,7,7,7
35131.0,IE,9,Mujer,1943.0,Máster/Doctorado,Difícil,,,Bastante capaz,7,,,5,7,7
35203.0,IE,9,Mujer,1985.0,Máster/Doctorado,Cómodamente,,,Nada capaz,8,,,5,6,6
35209.0,IE,9,Hombre,1997.0,Secundaria alta (alta),Cómodamente,,,Poco capaz,5,,,3,5,4
35216.0,IE,9,Mujer,1952.0,Secundaria alta (alta),Saliendo adelante,,,Nada capaz,3,,,3,3,3
35262.0,IE,9,Hombre,1979.0,Vocacional avanzado,Saliendo adelante,,,Muy capaz,6,,,8,8,8
35281.0,IE,9,Mujer,1952.0,Secundaria baja,Saliendo adelante,,,Poco capaz,6,,,5,5,5
35291.0,IE,9,Hombre,1972.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,7,,,7,8,8
35311.0,IE,9,Hombre,1945.0,Primaria o menos,Difícil,,,Poco capaz,8,,,8,8,8
35368.0,IE,9,Hombre,1971.0,Máster/Doctorado,Cómodamente,,,Nada capaz,7,,,8,9,8
35371.0,IE,9,Mujer,1964.0,Vocacional avanzado,Saliendo adelante,,,Muy capaz,5,,,7,10,10
35393.0,IE,9,Hombre,2001.0,Secundaria baja,,,,Bastante capaz,4,,,7,3,6
35399.0,IE,9,Mujer,1952.0,Secundaria alta (alta),Cómodamente,,,Muy capaz,5,,,6,7,7
35412.0,IE,9,Mujer,1946.0,Secundaria baja,Difícil,,,Poco capaz,,,,9,9,10
35422.0,IE,9,Mujer,1973.0,Vocacional avanzado,Cómodamente,,,Nada capaz,,,,3,5,5
35461.0,IE,9,Mujer,1979.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,8,,,7,8,8
35511.0,IE,9,Hombre,1943.0,Primaria o menos,Saliendo adelante,,,Nada capaz,9,,,7,6,5
35547.0,IE,9,Hombre,1940.0,Grado/BA,Cómodamente,,,Muy capaz,8,,,9,8,8
35554.0,IE,9,Hombre,1946.0,Secundaria baja,Saliendo adelante,,,Completamente capaz,7,,,7,7,10
35584.0,IE,9,Mujer,1947.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,5,,,8,7,7
35592.0,IE,9,Hombre,1995.0,Grado/BA,,,,Poco capaz,8,,,7,8,5
35638.0,IE,9,Hombre,1960.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,9,,,8,7,7
35674.0,IE,9,Hombre,1960.0,Vocacional avanzado,Cómodamente,,,Muy capaz,7,,,6,7,6
35677.0,IE,9,Mujer,1970.0,Vocacional avanzado,,,,Nada capaz,,,,1,6,4
35808.0,IE,9,Mujer,1970.0,Grado/BA,Difícil,,,Poco capaz,6,,,3,0,3
35837.0,IE,9,Hombre,1940.0,Primaria o menos,Saliendo adelante,,,Poco capaz,6,,,3,0,0
35868.0,IE,9,Hombre,1981.0,Grado/BA,Cómodamente,,,Bastante capaz,8,,,7,8,7
35929.0,IE,9,Mujer,1953.0,Primaria o menos,Saliendo adelante,,,Nada capaz,7,,,3,6,4
35935.0,IE,9,Mujer,,Máster/Doctorado,Cómodamente,,,Poco capaz,7,,,7,7,8
35945.0,IE,9,Mujer,1951.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,10,,,5,5,6
35965.0,IE,9,Hombre,1995.0,Secundaria alta (alta),Cómodamente,,,Poco capaz,2,,,7,5,8
36041.0,IE,9,Hombre,1996.0,Máster/Doctorado,Cómodamente,,,Bastante capaz,5,,,6,6,6
36068.0,IE,9,Hombre,1997.0,Secundaria baja,Difícil,,,Poco capaz,3,,,6,6,7
36072.0,IE,9,Hombre,1961.0,Secundaria baja,Saliendo adelante,,,Poco capaz,4,,,7,7,7
36097.0,IE,9,Mujer,1946.0,Primaria o menos,Difícil,,,Poco capaz,2,,,4,5,5
36121.0,IE,9,Hombre,1947.0,Secundaria alta (alta),Cómodamente,,,Bastante capaz,9,,,8,7,7
36179.0,IE,9,Hombre,1968.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,3,,,2,2,6
36214.0,IE,9,Hombre,,Grado/BA,Saliendo adelante,,,Bastante capaz,9,,,5,5,5
36297.0,IE,9,Mujer,1974.0,Grado/BA,Cómodamente,,,Poco capaz,7,,,5,7,5
36309.0,IE,9,Hombre,1964.0,Máster/Doctorado,Cómodamente,,,Muy capaz,8,,,7,8,8
36310.0,IE,9,Mujer,1974.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,9,,,6,7,7
36363.0,IE,9,Mujer,1962.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,5,,,8,8,8
36431.0,IE,9,Hombre,1980.0,Grado/BA,Saliendo adelante,,,Bastante capaz,4,,,8,5,8
36487.0,IE,9,Mujer,1965.0,Grado/BA,Difícil,,,Poco capaz,7,,,3,4,4
36497.0,IE,9,Mujer,2001.0,Secundaria baja,Saliendo adelante,,,Nada capaz,7,,,7,5,5
36525.0,IE,9,Hombre,1949.0,Primaria o menos,Cómodamente,,,Poco capaz,9,,,5,4,5
36530.0,IE,9,Mujer,1955.0,Secundaria baja,Difícil,,,Poco capaz,5,,,8,7,7
36576.0,IE,9,Mujer,1946.0,Primaria o menos,Cómodamente,,,Nada capaz,4,,,7,7,7
36620.0,IE,9,Hombre,1996.0,Vocacional avanzado,Saliendo adelante,,,Muy capaz,6,,,7,7,7
36668.0,IE,9,Hombre,1987.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,9,,,10,7,7
36671.0,IE,9,Mujer,,Máster/Doctorado,Cómodamente,,,Muy capaz,6,,,5,7,7
36697.0,IE,9,Mujer,1981.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,,,,7,5,6
36713.0,IE,9,Mujer,1951.0,Grado/BA,Cómodamente,,,Nada capaz,8,,,9,9,10
36768.0,IE,9,Hombre,1947.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,2,,,6,6,6
36823.0,IE,9,Hombre,1953.0,Secundaria alta (alta),Cómodamente,,,Bastante capaz,6,,,2,2,2
36843.0,IE,9,Mujer,1961.0,Grado/BA,Cómodamente,,,Muy capaz,,,,10,10,10
36857.0,IE,9,Hombre,1993.0,Máster/Doctorado,Cómodamente,,,Bastante capaz,,,,5,4,7
36876.0,IE,9,Hombre,1964.0,Secundaria baja,Cómodamente,,,Bastante capaz,6,,,7,8,7
36907.0,IE,9,Hombre,1950.0,Primaria o menos,Cómodamente,,,Poco capaz,5,,,5,6,6
36944.0,IE,9,Hombre,1967.0,Vocacional avanzado,Saliendo adelante,,,Muy capaz,1,,,4,4,4
37018.0,IE,9,Mujer,1993.0,Vocacional avanzado,Difícil,,,Completamente capaz,6,,,8,5,5
37116.0,IE,9,Mujer,1964.0,Secundaria baja,Saliendo adelante,,,Bastante capaz,2,,,7,5,5
37136.0,IE,9,Mujer,1966.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,2,,,0,2,0
37217.0,IE,9,Mujer,1986.0,Primaria o menos,Muy difícil,,,Bastante capaz,5,,,5,1,6
37233.0,IE,9,Hombre,1964.0,Secundaria baja,Saliendo adelante,,,Poco capaz,2,,,7,8,6
37272.0,IE,9,Mujer,1980.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,0,,,6,9,5
37332.0,IE,9,Hombre,1971.0,Máster/Doctorado,Cómodamente,,,Muy capaz,6,,,8,8,8
37364.0,IE,9,Mujer,,Secundaria alta (baja),Difícil,,,Muy capaz,8,,,3,5,
37435.0,IE,9,Mujer,1992.0,Grado/BA,Muy difícil,,,Poco capaz,8,,,6,9,7
37466.0,IE,9,Mujer,1982.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,6,,,6,9,9
37474.0,IE,9,Mujer,1984.0,Vocacional avanzado,Difícil,,,Poco capaz,,,,5,6,7
37533.0,IE,9,Mujer,1952.0,Secundaria baja,Cómodamente,,,Nada capaz,7,,,6,7,6
37627.0,IE,9,Mujer,1978.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,5,,,10,10,10
37692.0,IE,9,Hombre,1983.0,Grado/BA,Saliendo adelante,,,Bastante capaz,6,,,8,7,8
37698.0,IE,9,Hombre,1941.0,Primaria o menos,Saliendo adelante,,,Completamente capaz,7,,,7,8,7
37750.0,IE,9,Hombre,1958.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,8,,,7,7,7
37752.0,IE,9,Mujer,,Secundaria alta (alta),,,,Muy capaz,,,,5,,6
37774.0,IE,9,Mujer,1980.0,Secundaria baja,Cómodamente,,,Bastante capaz,2,,,8,8,9
37799.0,IE,9,Mujer,1975.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,2,,,8,7,7
37814.0,IE,9,Mujer,1980.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,4,,,2,3,3
37836.0,IE,9,Hombre,1987.0,Vocacional avanzado,Muy difícil,,,Bastante capaz,0,,,0,0,0
37847.0,IE,9,Hombre,1979.0,Secundaria baja,Difícil,,,Bastante capaz,5,,,2,0,2
37863.0,IE,9,Mujer,1972.0,Secundaria baja,Cómodamente,,,Nada capaz,6,,,1,0,2
37910.0,IE,9,Hombre,1954.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,2,,,9,9,8
38065.0,IE,9,Mujer,1983.0,Vocacional avanzado,Difícil,,,Poco capaz,,,,7,7,8
38072.0,IE,9,Mujer,1985.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,5,,,5,6,5
38082.0,IE,9,Hombre,1977.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,5,,,5,5,5
38095.0,IE,9,Mujer,1953.0,Máster/Doctorado,Saliendo adelante,,,Poco capaz,6,,,7,7,7
38102.0,IE,9,Mujer,1976.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,6,,,2,5,5
38103.0,IE,9,Mujer,1953.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,6,,,8,8,7
38177.0,IE,9,Mujer,1940.0,Grado/BA,,,,Bastante capaz,7,,,7,5,5
38235.0,IE,9,Hombre,1949.0,Secundaria alta (alta),Cómodamente,,,Muy capaz,6,,,4,4,4
38261.0,IE,9,Mujer,1955.0,Secundaria baja,Saliendo adelante,,,Bastante capaz,6,,,3,4,7
38269.0,IE,9,Hombre,1947.0,Grado/BA,Cómodamente,,,Muy capaz,7,,,10,10,10
38297.0,IE,9,Mujer,1964.0,Máster/Doctorado,Cómodamente,,,Muy capaz,8,,,8,9,10
38323.0,IE,9,Mujer,1952.0,Primaria o menos,Muy difícil,,,Poco capaz,,,,10,10,10
38340.0,IE,9,Mujer,1956.0,Secundaria alta (alta),Difícil,,,Nada capaz,0,,,2,5,3
38376.0,IE,9,Hombre,1959.0,Vocacional avanzado,,,,Bastante capaz,,,,5,5,5
38432.0,IE,9,Hombre,1967.0,Primaria o menos,Difícil,,,Bastante capaz,7,,,0,0,3
38439.0,IE,9,Mujer,1934.0,Vocacional avanzado,Cómodamente,,,Nada capaz,8,,,10,5,9
38444.0,IE,9,Hombre,2001.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,7,,,5,8,6
38445.0,IE,9,Hombre,,Secundaria baja,Muy difícil,,,Nada capaz,,,,0,0,2
38454.0,IE,9,Mujer,1980.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,7,,,4,7,4
38487.0,IE,9,Mujer,1945.0,Secundaria baja,Cómodamente,,,Muy capaz,0,,,10,8,6
38489.0,IE,9,Mujer,1946.0,Primaria o menos,Saliendo adelante,,,Nada capaz,7,,,7,7,7
38492.0,IE,9,Hombre,1937.0,Primaria o menos,Saliendo adelante,,,Nada capaz,3,,,7,7,8
38522.0,IE,9,Hombre,1991.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,5,,,5,4,5
38526.0,IE,9,Hombre,1937.0,Primaria o menos,Saliendo adelante,,,Poco capaz,3,,,,,5
38539.0,IE,9,Mujer,1991.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,6,,,4,0,3
38592.0,IE,9,Hombre,1990.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,5,,,5,6,7
38622.0,IE,9,Mujer,1998.0,Grado/BA,Saliendo adelante,,,Poco capaz,8,,,5,8,7
38678.0,IE,9,Mujer,1949.0,Secundaria alta (alta),Cómodamente,,,Poco capaz,5,,,5,5,5
38692.0,IE,9,Mujer,1942.0,Primaria o menos,Saliendo adelante,,,Nada capaz,4,,,3,3,3
38744.0,IE,9,Hombre,1962.0,Grado/BA,Cómodamente,,,Bastante capaz,6,,,10,10,10
38769.0,IE,9,Mujer,1984.0,Máster/Doctorado,Saliendo adelante,,,Poco capaz,7,,,6,8,7
38820.0,IE,9,Hombre,1990.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,7,,,6,6,6
38826.0,IE,9,Hombre,1954.0,Grado/BA,Cómodamente,,,Completamente capaz,10,,,8,7,8
38843.0,IE,9,Hombre,1974.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,4,,,8,8,8
38878.0,IE,9,Mujer,2001.0,Máster/Doctorado,Cómodamente,,,Poco capaz,6,,,6,5,4
38881.0,IE,9,Hombre,1994.0,Vocacional avanzado,Saliendo adelante,,,Completamente capaz,1,,,9,10,10
38884.0,IE,9,Hombre,1992.0,Vocacional avanzado,Difícil,,,Completamente capaz,0,,,4,5,5
38950.0,IE,9,Mujer,1986.0,Grado/BA,Saliendo adelante,,,Nada capaz,,,,9,8,5
38981.0,IE,9,Hombre,1947.0,Secundaria baja,Cómodamente,,,Bastante capaz,8,,,7,7,7
39130.0,IE,9,Mujer,1954.0,Secundaria baja,Saliendo adelante,,,Nada capaz,0,,,7,5,5
39239.0,IE,9,Mujer,1957.0,Grado/BA,Cómodamente,,,Muy capaz,5,,,9,8,8
39243.0,IE,9,Mujer,1941.0,Secundaria baja,Saliendo adelante,,,Bastante capaz,,,,3,5,5
39257.0,IE,9,Mujer,1960.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,,,,7,10,10
39267.0,IE,9,Mujer,1982.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,9,,,5,7,5
39271.0,IE,9,Mujer,1986.0,Secundaria baja,Muy difícil,,,Bastante capaz,5,,,5,6,8
39276.0,IE,9,Mujer,1981.0,Grado/BA,Cómodamente,,,Bastante capaz,5,,,10,10,10
39286.0,IE,9,Mujer,1966.0,Secundaria baja,Saliendo adelante,,,Poco capaz,4,,,5,6,3
39331.0,IE,9,Mujer,1931.0,Primaria o menos,Cómodamente,,,Nada capaz,,,,2,3,5
39346.0,IE,9,Hombre,1969.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,1,,,4,5,5
39348.0,IE,9,Mujer,1937.0,Primaria o menos,Saliendo adelante,,,Nada capaz,9,,,5,8,9
39349.0,IE,9,Mujer,1957.0,Secundaria baja,Saliendo adelante,,,Nada capaz,8,,,4,5,6
39464.0,IE,9,Mujer,1983.0,Grado/BA,Cómodamente,,,Bastante capaz,6,,,8,8,9
39501.0,IE,9,Mujer,1978.0,Máster/Doctorado,Difícil,,,Muy capaz,7,,,6,8,7
39605.0,IE,9,Hombre,1939.0,Primaria o menos,Difícil,,,Muy capaz,8,,,7,7,7
